tourney_date,tourney_name,surface,best_of,round,winner_name,loser_name,comp_win_prob,sim_win_prob,blend_win_prob,elo_win_prob
2015-01-19,Australian Open,Hard,5,R64,Tomas Berdych,Jurgen Melzer,0.7407,0.6238,0.67056,0.5887
2015-01-19,Australian Open,Hard,5,R64,Roger Federer,Simone Bolelli,0.7303,0.594,0.64852,0.5678
2015-01-19,Australian Open,Hard,5,R64,Nick Kyrgios,Ivo Karlovic,0.3528,0.3322,0.34043999999999996,0.4299
2015-01-19,Australian Open,Hard,5,R32,Gilles Muller,John Isner,0.519,0.451,0.4782,0.5597
2015-01-19,Australian Open,Hard,5,R32,Feliciano Lopez,Jerzy Janowicz,0.552,0.4254,0.47604,0.4837
2015-01-19,Australian Open,Hard,5,R16,Kei Nishikori,David Ferrer,0.4511,0.5658,0.5199199999999999,0.4259
2015-01-19,Australian Open,Hard,5,R32,Milos Raonic,Benjamin Becker,0.7312,0.7482,0.7414000000000001,0.5867
2015-01-19,Australian Open,Hard,5,R32,Stan Wawrinka,Jarkko Nieminen,0.7522,0.6824,0.7103200000000001,0.6041
2015-01-19,Australian Open,Hard,5,R32,Guillermo Garcia Lopez,Vasek Pospisil,0.5172,0.41,0.45287999999999995,0.5036
2015-01-19,Australian Open,Hard,5,R32,David Ferrer,Gilles Simon,0.6687,0.5518,0.59856,0.592
2015-01-19,Australian Open,Hard,5,R32,Kei Nishikori,Steve Johnson,0.6547,0.5658,0.6013599999999999,0.531
2015-01-19,Australian Open,Hard,5,R32,Tomas Berdych,Viktor Troicki,0.5591,0.4546,0.49640000000000006,0.4533
2015-01-19,Australian Open,Hard,5,R32,Kevin Anderson,Richard Gasquet,0.5338,0.5658,0.5529999999999999,0.4823
2015-01-19,Australian Open,Hard,5,R32,Rafael Nadal,Dudi Sela,0.6379,0.6238,0.62944,0.4791
2015-01-19,Australian Open,Hard,5,R32,Andy Murray,Joao Sousa,0.6543,0.594,0.61812,0.5191
2015-01-19,Australian Open,Hard,5,R32,Grigor Dimitrov,Marcos Baghdatis,0.6538,0.594,0.61792,0.5238
2015-01-19,Australian Open,Hard,5,R32,Nick Kyrgios,Malek Jaziri,0.5357,0.594,0.57068,0.4992
2015-01-19,Australian Open,Hard,5,R32,Andreas Seppi,Roger Federer,0.2635,0.352,0.3166,0.432
2015-01-19,Australian Open,Hard,5,R16,Novak Djokovic,Gilles Muller,0.5912,0.493,0.53228,0.4629
2015-01-19,Australian Open,Hard,5,R32,Bernard Tomic,Sam Groth,0.5356,0.451,0.48484,0.5346
2015-01-19,Australian Open,Hard,5,R16,Stan Wawrinka,Guillermo Garcia Lopez,0.7133,0.6852,0.69644,0.5788
2015-01-19,Australian Open,Hard,5,R16,Milos Raonic,Feliciano Lopez,0.6555,0.7778,0.72888,0.5562
2015-01-19,Australian Open,Hard,5,F,Novak Djokovic,Andy Murray,0.6344,0.594,0.61016,0.5484
2015-01-19,Australian Open,Hard,5,SF,Andy Murray,Tomas Berdych,0.3966,0.4004,0.39888,0.4115
2015-01-19,Australian Open,Hard,5,SF,Novak Djokovic,Stan Wawrinka,0.5393,0.5188,0.527,0.4692
2015-01-19,Australian Open,Hard,5,R64,Fernando Verdasco,Go Soeda,0.5638,0.451,0.49612,0.501
2015-01-19,Australian Open,Hard,5,QF,Tomas Berdych,Rafael Nadal,0.548,0.5188,0.5304800000000001,0.5594
2015-01-19,Australian Open,Hard,5,QF,Stan Wawrinka,Kei Nishikori,0.5302,0.4748,0.49695999999999996,0.526
2015-01-19,Australian Open,Hard,5,QF,Andy Murray,Nick Kyrgios,0.6369,0.4546,0.52752,0.5232
2015-01-19,Australian Open,Hard,5,QF,Novak Djokovic,Milos Raonic,0.5732,0.3874,0.46172,0.5305
2015-01-19,Australian Open,Hard,5,R16,Nick Kyrgios,Andreas Seppi,0.4457,0.5518,0.50936,0.4384
2015-01-19,Australian Open,Hard,5,R16,Andy Murray,Grigor Dimitrov,0.5296,0.5484,0.54088,0.5036
2015-01-19,Australian Open,Hard,5,R16,Rafael Nadal,Kevin Anderson,0.5169,0.4254,0.46199999999999997,0.4536
2015-01-19,Australian Open,Hard,5,R16,Tomas Berdych,Bernard Tomic,0.6505,0.4748,0.54508,0.5249
2015-02-02,Montpellier,Hard,3,R32,Kenny De Schepper,Marsel Ilhan,0.4985,0.518,0.5102,0.4928
2015-02-02,Montpellier,Hard,3,R32,Jarkko Nieminen,Jan Lennard Struff,0.5028,0.4428,0.46680000000000005,0.5308
2015-02-02,Montpellier,Hard,3,R32,Lucas Pouille,Alexander Kudryavtsev,0.5248,0.565,0.54892,0.5239
2015-02-02,Montpellier,Hard,3,R32,Dudi Sela,Jurgen Zopp,0.4783,0.4408,0.4558,0.5209
2015-02-02,Montpellier,Hard,3,R32,Denis Istomin,Malek Jaziri,0.4713,0.4428,0.45420000000000005,0.4315
2015-02-02,Montpellier,Hard,3,R32,Joao Sousa,Laurent Lokoli,0.574,0.4842,0.52012,0.5249
2015-02-02,Montpellier,Hard,3,R32,Steve Darcis,Tatsuma Ito,0.5411,0.51,0.52244,0.524
2015-02-02,Montpellier,Hard,3,R32,Tobias Kamke,Vincent Millot,0.4592,0.4842,0.4742,0.4789
2015-02-02,Montpellier,Hard,3,R16,Gael Monfils,Kenny De Schepper,0.5639,0.51,0.53156,0.5036
2015-02-02,Quito,Clay,3,R16,Feliciano Lopez,Alejandro Gonzalez,0.6201,0.5528,0.57972,0.5754
2015-02-02,Montpellier,Hard,3,R32,Benoit Paire,Nikoloz Basilashvili,0.5562,0.4842,0.513,0.4989
2015-02-02,Montpellier,Hard,3,R16,Joao Sousa,Tobias Kamke,0.5379,0.5528,0.54684,0.5219
2015-02-02,Montpellier,Hard,3,R32,Edouard Roger-Vasselin,Andreas Beck,0.4531,0.5528,0.51292,0.4782
2015-02-02,Montpellier,Hard,3,R16,Steve Darcis,Jarkko Nieminen,0.475,0.5528,0.5216799999999999,0.4954
2015-02-02,Montpellier,Hard,3,R16,Richard Gasquet,Lucas Pouille,0.5678,0.51,0.53312,0.5235
2015-02-02,Montpellier,Hard,3,R16,Philipp Kohlschreiber,Paul Henri Mathieu,0.5504,0.6702,0.6222799999999999,0.4877
2015-02-02,Montpellier,Hard,3,R16,Denis Istomin,Dudi Sela,0.4681,0.4778,0.47392,0.4189
2015-02-02,Montpellier,Hard,3,R32,Paul Henri Mathieu,Taro Daniel,0.4381,0.4626,0.4528,0.4516
2015-02-02,Montpellier,Hard,3,R16,Jerzy Janowicz,Benoit Paire,0.5573,0.5528,0.5546,0.4983
2015-02-02,Montpellier,Hard,3,F,Richard Gasquet,Jerzy Janowicz,0.5295,0.5482,0.54072,0.5218
2015-02-02,Montpellier,Hard,3,QF,Gael Monfils,Steve Darcis,0.5502,0.5246,0.53484,0.4787
2015-02-02,Quito,Clay,3,R32,Nicolas Jarry,Gonzalo Escobar,0.5,0.493,0.4958,0.5
2015-02-02,Quito,Clay,3,R32,Albert Montanes,Facundo Arguello,0.5,0.493,0.4958,0.5
2015-02-02,Montpellier,Hard,3,QF,Joao Sousa,Philipp Kohlschreiber,0.4984,0.395,0.43635999999999997,0.5602
2015-02-02,Montpellier,Hard,3,QF,Jerzy Janowicz,Gilles Simon,0.477,0.4186,0.44196,0.5181
2015-02-02,Montpellier,Hard,3,SF,Richard Gasquet,Gael Monfils,0.5221,0.6128,0.57652,0.5404
2015-02-02,Montpellier,Hard,3,SF,Jerzy Janowicz,Joao Sousa,0.4922,0.4186,0.44804,0.4776
2015-02-02,Quito,Clay,3,R32,Alejandro Gonzalez,Facundo Bagnis,0.4164,0.4408,0.43104,0.437
2015-02-02,Quito,Clay,3,R32,Paolo Lorenzi,Adrian Menendez Maceiras,0.4593,0.518,0.49452,0.458
2015-02-02,Quito,Clay,3,R32,Dusan Lajovic,Luca Vanni,0.526,0.4626,0.48796,0.477
2015-02-02,Quito,Clay,3,R32,Gerald Melzer,Andreas Haider Maurer,0.5117,0.4778,0.49136,0.4809
2015-02-02,Quito,Clay,3,R32,Alejandro Falla,Joao Souza,0.5085,0.4132,0.45132,0.5061
2015-02-02,Quito,Clay,3,R32,Victor Estrella,Andre Ghem,0.4604,0.4778,0.47084,0.4759
2015-02-02,Quito,Clay,3,R32,Renzo Olivo,Evgeny Donskoy,0.5645,0.51,0.5318,0.523
2015-02-02,Quito,Clay,3,R32,Daniel Gimeno Traver,Marton Fucsovics,0.5,0.493,0.4958,0.5
2015-02-02,Quito,Clay,3,R32,Thomaz Bellucci,Giovanni Lapentti,0.4585,0.493,0.4792,0.4599
2015-02-02,Quito,Clay,3,R32,Horacio Zeballos,Austin Krajicek,0.5,0.493,0.4958,0.5
2015-02-02,Montpellier,Hard,3,R16,Gilles Simon,Edouard Roger-Vasselin,0.5422,0.4132,0.4648,0.4799
2015-02-02,Montpellier,Hard,3,R32,Jerzy Janowicz,Dustin Brown,0.555,0.4778,0.50868,0.5662
2015-02-02,Zagreb,Hard,3,R16,Ricardas Berankis,Gilles Muller,0.3992,0.3452,0.3668,0.3964
2015-02-02,Montpellier,Hard,3,QF,Richard Gasquet,Denis Istomin,0.608,0.6934,0.65924,0.6192
2015-02-02,Zagreb,Hard,3,R32,James Ward,Antonio Veic,0.4566,0.4778,0.46932,0.477
2015-02-02,Quito,Clay,3,R16,Paolo Lorenzi,Alejandro Falla,0.5194,0.5866,0.55972,0.4761
2015-02-02,Zagreb,Hard,3,R32,Viktor Troicki,Illya Marchenko,0.6353,0.6102,0.6202399999999999,0.6476
2015-02-02,Quito,Clay,3,R16,Victor Estrella,Renzo Olivo,0.5532,0.493,0.51708,0.4781
2015-02-02,Quito,Clay,3,R16,Thomaz Bellucci,Horacio Zeballos,0.5036,0.4626,0.479,0.4618
2015-02-02,Quito,Clay,3,R16,Albert Montanes,Santiago Giraldo,0.4786,0.5528,0.52312,0.543
2015-02-02,Quito,Clay,3,QF,Feliciano Lopez,Dusan Lajovic,0.608,0.565,0.5821999999999999,0.5732
2015-02-02,Quito,Clay,3,QF,Fernando Verdasco,Paolo Lorenzi,0.5363,0.4132,0.46244,0.518
2015-02-02,Quito,Clay,3,R16,Martin Klizan,Daniel Gimeno Traver,0.5269,0.4842,0.5012800000000001,0.4751
2015-02-02,Quito,Clay,3,SF,Feliciano Lopez,Fernando Verdasco,0.5524,0.51,0.52696,0.5242
2015-02-02,Zagreb,Hard,3,R32,Damir Dzumhur,Michael Berrer,0.542,0.493,0.5126000000000001,0.5011
2015-02-02,Quito,Clay,3,F,Victor Estrella,Feliciano Lopez,0.3985,0.4408,0.42388000000000003,0.4312
2015-02-02,Zagreb,Hard,3,R32,Go Soeda,Matthias Bachinger,0.5048,0.4778,0.48860000000000003,0.4791
2015-02-02,Zagreb,Hard,3,R32,Marcos Baghdatis,Toni Androic,0.4973,0.493,0.49472000000000005,0.5233
2015-02-02,Zagreb,Hard,3,R32,Sergiy Stakhovsky,Borna Coric,0.5283,0.4778,0.498,0.5285
2015-02-02,Zagreb,Hard,3,R32,Mikhail Youzhny,Blaz Kavcic,0.5058,0.4408,0.4668,0.4737
2015-02-02,Quito,Clay,3,SF,Victor Estrella,Thomaz Bellucci,0.5239,0.5528,0.5412399999999999,0.5407
2015-02-02,Quito,Clay,3,R16,Dusan Lajovic,Nicolas Jarry,0.5193,0.4778,0.4944,0.4357
2015-02-02,Quito,Clay,3,QF,Thomaz Bellucci,Albert Montanes,0.4825,0.4428,0.45868000000000003,0.4445
2015-02-02,Zagreb,Hard,3,R32,Andreas Seppi,Robin Haase,0.5847,0.6702,0.636,0.6078
2015-02-02,Quito,Clay,3,QF,Victor Estrella,Martin Klizan,0.5098,0.5794,0.55156,0.549
2015-02-02,Zagreb,Hard,3,R32,Ricardas Berankis,Lukas Lacko,0.5202,0.4842,0.49860000000000004,0.5448
2015-02-02,Zagreb,Hard,3,QF,Andreas Seppi,Ricardas Berankis,0.5492,0.518,0.5304800000000001,0.5354
2015-02-02,Zagreb,Hard,3,R32,Ivan Dodig,Mate Delic,0.4958,0.565,0.53732,0.522
2015-02-02,Zagreb,Hard,3,R32,Igor Sijsling,Frank Dancevic,0.4384,0.4408,0.43984,0.4354
2015-02-02,Zagreb,Hard,3,R16,Marcos Baghdatis,Ivo Karlovic,0.4433,0.2972,0.35564000000000007,0.5009
2015-02-02,Zagreb,Hard,3,R16,Mikhail Youzhny,Sergiy Stakhovsky,0.4843,0.4428,0.45940000000000003,0.4729
2015-02-02,Zagreb,Hard,3,R16,Guillermo Garcia Lopez,Damir Dzumhur,0.5623,0.5246,0.5396799999999999,0.5252
2015-02-02,Zagreb,Hard,3,R16,Viktor Troicki,Go Soeda,0.6179,0.643,0.63296,0.6415
2015-02-02,Zagreb,Hard,3,R16,Andreas Seppi,James Ward,0.5928,0.565,0.57612,0.6004
2015-02-02,Zagreb,Hard,3,R16,Marcel Granollers,Ivan Dodig,0.4735,0.395,0.4264,0.4344
2015-02-02,Zagreb,Hard,3,R32,Marcel Granollers,Jurgen Melzer,0.5294,0.5528,0.5434399999999999,0.5219
2015-02-02,Zagreb,Hard,3,QF,Marcos Baghdatis,Mikhail Youzhny,0.5442,0.6102,0.5838,0.5664
2015-02-02,Zagreb,Hard,3,QF,Guillermo Garcia Lopez,Viktor Troicki,0.4398,0.3596,0.39168000000000003,0.4071
2015-02-02,Zagreb,Hard,3,QF,Marcel Granollers,Igor Sijsling,0.5603,0.5866,0.57608,0.5647
2015-02-02,Zagreb,Hard,3,SF,Guillermo Garcia Lopez,Marcos Baghdatis,0.5171,0.4428,0.47252000000000005,0.5091
2015-02-02,Zagreb,Hard,3,SF,Andreas Seppi,Marcel Granollers,0.5517,0.493,0.51648,0.5746
2015-02-02,Zagreb,Hard,3,F,Guillermo Garcia Lopez,Andreas Seppi,0.4882,0.4428,0.46096000000000004,0.4791
2015-02-02,Quito,Clay,3,R16,Fernando Verdasco,Gerald Melzer,0.564,0.5702,0.56772,0.5014
2015-02-02,Zagreb,Hard,3,R16,Igor Sijsling,Adrian Mannarino,0.3957,0.4132,0.4062,0.3829
2015-02-09,Memphis,Hard,3,R32,Denis Kudla,Thanasi Kokkinakis,0.4804,0.4428,0.45784,0.4561
2015-02-09,Memphis,Hard,3,R32,Jared Donaldson,Stefan Kozlov,0.5,0.493,0.4958,0.5
2015-02-09,Memphis,Hard,3,R32,Ivan Dodig,Teymuraz Gabashvili,0.5397,0.6128,0.58356,0.5626
2015-02-09,Rotterdam,Hard,3,R32,Simone Bolelli,Lukas Rosol,0.5104,0.5482,0.53308,0.5444
2015-02-09,Memphis,Hard,3,R32,Austin Krajicek,Mikhail Kukushkin,0.425,0.4408,0.43448,0.4364
2015-02-09,Memphis,Hard,3,R32,Ryan Harrison,Malek Jaziri,0.5269,0.4778,0.49744,0.5222
2015-02-09,Memphis,Hard,3,R32,Sam Querrey,Benjamin Becker,0.4843,0.5246,0.50848,0.4508
2015-02-09,Memphis,Hard,3,R32,Ivo Karlovic,Lukas Lacko,0.6027,0.7824,0.71052,0.5618
2015-02-09,Memphis,Hard,3,R32,Donald Young,Adrian Mannarino,0.4835,0.518,0.5042,0.4931
2015-02-09,Memphis,Hard,3,R32,Sam Groth,Yen Hsun Lu,0.5206,0.6434,0.5942799999999999,0.5281
2015-02-09,Memphis,Hard,3,R16,Steve Johnson,Dustin Brown,0.5649,0.5866,0.57792,0.5594
2015-02-09,Memphis,Hard,3,R32,Steve Johnson,Filip Krajinovic,0.5794,0.5702,0.5738800000000001,0.5842
2015-02-09,Memphis,Hard,3,R16,Kei Nishikori,Ryan Harrison,0.6403,0.6434,0.6421600000000001,0.5716
2015-02-09,Memphis,Hard,3,R16,Austin Krajicek,Ivo Karlovic,0.3922,0.2604,0.31312000000000006,0.4615
2015-02-09,Memphis,Hard,3,R16,John Isner,Ivan Dodig,0.5476,0.518,0.5298400000000001,0.4886
2015-02-09,Memphis,Hard,3,R16,Sam Querrey,Jared Donaldson,0.5333,0.565,0.5523199999999999,0.4366
2015-02-09,Memphis,Hard,3,R16,Donald Young,Denis Kudla,0.5712,0.5482,0.5574,0.5687
2015-02-09,Memphis,Hard,3,R32,Bernard Tomic,Igor Sijsling,0.589,0.6434,0.62164,0.61
2015-02-09,Memphis,Hard,3,R16,Kevin Anderson,Sam Groth,0.5464,0.4778,0.50524,0.5018
2015-02-09,Rotterdam,Hard,3,R32,Gilles Simon,Joao Sousa,0.5086,0.4626,0.481,0.4632
2015-02-09,Memphis,Hard,3,QF,Sam Querrey,John Isner,0.4313,0.395,0.40952,0.4353
2015-02-09,Memphis,Hard,3,QF,Donald Young,Bernard Tomic,0.4666,0.4408,0.45112,0.469
2015-02-09,Rotterdam,Hard,3,R32,Sergiy Stakhovsky,Marcel Granollers,0.4639,0.395,0.42256,0.4537
2015-02-09,Memphis,Hard,3,SF,Kei Nishikori,Sam Querrey,0.6128,0.518,0.55592,0.6013
2015-02-09,Memphis,Hard,3,SF,Kevin Anderson,Donald Young,0.5453,0.565,0.55712,0.4795
2015-02-09,Memphis,Hard,3,F,Kei Nishikori,Kevin Anderson,0.5504,0.4408,0.48464,0.5362
2015-02-09,Rotterdam,Hard,3,R32,Andy Murray,Nicolas Mahut,0.6341,0.6128,0.6213200000000001,0.6152
2015-02-09,Rotterdam,Hard,3,R32,Vasek Pospisil,Philipp Kohlschreiber,0.4919,0.4132,0.44468,0.5521
2015-02-09,Rotterdam,Hard,3,R32,Jeremy Chardy,Julien Benneteau,0.5222,0.5528,0.5405599999999999,0.5409
2015-02-09,Memphis,Hard,3,QF,Kevin Anderson,Steve Johnson,0.5421,0.5702,0.5589600000000001,0.4934
2015-02-09,Rotterdam,Hard,3,R32,Roberto Bautista Agut,Alexander Zverev,0.5363,0.51,0.52052,0.5063
2015-02-09,Rotterdam,Hard,3,R32,Tomas Berdych,Tobias Kamke,0.6828,0.6934,0.68916,0.6629
2015-02-09,Rotterdam,Hard,3,R32,Andreas Seppi,Robin Haase,0.633,0.6702,0.65532,0.6735
2015-02-09,Rotterdam,Hard,3,R32,Gael Monfils,Edouard Roger-Vasselin,0.5923,0.5528,0.5686,0.5483
2015-02-09,Rotterdam,Hard,3,R32,Grigor Dimitrov,Paul Henri Mathieu,0.6235,0.5482,0.5783200000000001,0.5904
2015-02-09,Rotterdam,Hard,3,R32,Gilles Muller,David Goffin,0.5411,0.6434,0.60248,0.5707
2015-02-09,Rotterdam,Hard,3,R32,Guillermo Garcia Lopez,Denis Istomin,0.6123,0.518,0.55572,0.6669
2015-02-09,Rotterdam,Hard,3,R32,Stan Wawrinka,Jesse Huta Galung,0.6632,0.643,0.65108,0.6582
2015-02-09,Rotterdam,Hard,3,R32,Dominic Thiem,Ernests Gulbis,0.4566,0.518,0.49344000000000005,0.4992
2015-02-09,Memphis,Hard,3,QF,Kei Nishikori,Austin Krajicek,0.6563,0.565,0.60152,0.6233
2015-02-09,Memphis,Hard,3,R32,Dustin Brown,Marinko Matosevic,0.4936,0.51,0.50344,0.5028
2015-02-09,Rotterdam,Hard,3,R16,Gilles Simon,Jeremy Chardy,0.5117,0.3692,0.4262,0.5106
2015-02-09,Memphis,Hard,3,R16,Bernard Tomic,Alexandr Dolgopolov,0.5336,0.565,0.5524399999999999,0.5995
2015-02-09,Sao Paulo,Clay,3,R16,Fabio Fognini,Diego Schwartzman,0.5286,0.493,0.50724,0.4756
2015-02-09,Sao Paulo,Clay,3,R32,Martin Klizan,Thomaz Bellucci,0.51,0.4066,0.44796,0.4875
2015-02-09,Rotterdam,Hard,3,R16,Gael Monfils,Roberto Bautista Agut,0.506,0.518,0.5132000000000001,0.5184
2015-02-09,Rotterdam,Hard,3,R16,Gilles Muller,Grigor Dimitrov,0.4715,0.5794,0.53624,0.5075
2015-02-09,Rotterdam,Hard,3,R16,Stan Wawrinka,Guillermo Garcia Lopez,0.5746,0.629,0.60724,0.5203
2015-02-09,Rotterdam,Hard,3,R16,Sergiy Stakhovsky,Dominic Thiem,0.5008,0.4066,0.44428,0.5269
2015-02-09,Rotterdam,Hard,3,R16,Milos Raonic,Simone Bolelli,0.6257,0.643,0.63608,0.563
2015-02-09,Rotterdam,Hard,3,QF,Gilles Simon,Andy Murray,0.3947,0.4186,0.40904,0.419
2015-02-09,Rotterdam,Hard,3,QF,Tomas Berdych,Gael Monfils,0.6053,0.565,0.58112,0.5946
2015-02-09,Rotterdam,Hard,3,QF,Stan Wawrinka,Gilles Muller,0.5912,0.4778,0.52316,0.5837
2015-02-09,Rotterdam,Hard,3,QF,Milos Raonic,Sergiy Stakhovsky,0.6518,0.7496,0.71048,0.5996
2015-02-09,Rotterdam,Hard,3,SF,Tomas Berdych,Gilles Simon,0.6174,0.643,0.63276,0.6026
2015-02-09,Sao Paulo,Clay,3,R32,Albert Ramos,Guilherme Clezar,0.4836,0.51,0.49944,0.4998
2015-02-09,Sao Paulo,Clay,3,R32,Fernando Verdasco,Maximo Gonzalez,0.587,0.5794,0.5824400000000001,0.5718
2015-02-09,Sao Paulo,Clay,3,R32,Joao Souza,Pablo Carreno Busta,0.4566,0.4428,0.44832000000000005,0.4745
2015-02-09,Sao Paulo,Clay,3,R32,Thiemo De Bakker,Juan Monaco,0.4793,0.5246,0.50648,0.5419
2015-02-09,Rotterdam,Hard,3,F,Stan Wawrinka,Tomas Berdych,0.4983,0.4778,0.486,0.5184
2015-02-09,Rotterdam,Hard,3,SF,Stan Wawrinka,Milos Raonic,0.5246,0.4066,0.4538,0.5954
2015-02-09,Rotterdam,Hard,3,R32,Milos Raonic,Andrey Kuznetsov,0.669,0.7824,0.7370399999999999,0.6221
2015-02-09,Sao Paulo,Clay,3,R32,Dusan Lajovic,Pablo Andujar,0.5034,0.5246,0.5161199999999999,0.5284
2015-02-09,Sao Paulo,Clay,3,R32,Santiago Giraldo,Kimmer Coppejans,0.4839,0.4778,0.48024,0.459
2015-02-09,Rotterdam,Hard,3,R16,Tomas Berdych,Andreas Seppi,0.6021,0.6128,0.60852,0.5481
2015-02-09,Sao Paulo,Clay,3,R32,Diego Schwartzman,Paolo Lorenzi,0.4702,0.4132,0.43600000000000005,0.4693
2015-02-09,Sao Paulo,Clay,3,F,Pablo Cuevas,Luca Vanni,0.5755,0.518,0.541,0.5251
2015-02-09,Sao Paulo,Clay,3,R32,Facundo Bagnis,Federico Delbonis,0.4883,0.518,0.50612,0.5201
2015-02-09,Sao Paulo,Clay,3,R32,Nicolas Almagro,Blaz Rola,0.4905,0.493,0.492,0.4761
2015-02-09,Sao Paulo,Clay,3,R16,Luca Vanni,Thiemo De Bakker,0.4564,0.4626,0.46012,0.4323
2015-02-09,Sao Paulo,Clay,3,R16,Dusan Lajovic,Fernando Verdasco,0.4354,0.4428,0.43984,0.4384
2015-02-09,Sao Paulo,Clay,3,R16,Leonardo Mayer,Albert Ramos,0.5404,0.5702,0.5582800000000001,0.5023
2015-02-09,Sao Paulo,Clay,3,R16,Joao Souza,Martin Klizan,0.4305,0.565,0.5112,0.4546
2015-02-09,Sao Paulo,Clay,3,R16,Santiago Giraldo,Carlos Berlocq,0.5433,0.5702,0.55944,0.5276
2015-02-09,Sao Paulo,Clay,3,R16,Pablo Cuevas,Facundo Bagnis,0.5542,0.5246,0.53644,0.5037
2015-02-09,Sao Paulo,Clay,3,R32,Pablo Cuevas,Jiri Vesely,0.4649,0.4428,0.45164000000000004,0.4347
2015-02-09,Rotterdam,Hard,3,R16,Andy Murray,Vasek Pospisil,0.6109,0.4842,0.53488,0.569
2015-02-09,Sao Paulo,Clay,3,R16,Nicolas Almagro,Tommy Robredo,0.438,0.51,0.4812,0.5043
2015-02-09,Sao Paulo,Clay,3,QF,Luca Vanni,Dusan Lajovic,0.41,0.4408,0.42847999999999997,0.4258
2015-02-09,Sao Paulo,Clay,3,QF,Joao Souza,Leonardo Mayer,0.4251,0.4626,0.4476,0.4566
2015-02-09,Sao Paulo,Clay,3,QF,Santiago Giraldo,Fabio Fognini,0.5072,0.565,0.5418799999999999,0.5275
2015-02-09,Sao Paulo,Clay,3,QF,Pablo Cuevas,Nicolas Almagro,0.5701,0.5246,0.5428,0.5456
2015-02-09,Sao Paulo,Clay,3,SF,Luca Vanni,Joao Souza,0.4536,0.4778,0.46812,0.4541
2015-02-09,Sao Paulo,Clay,3,SF,Pablo Cuevas,Santiago Giraldo,0.5308,0.5482,0.54124,0.5423
2015-02-09,Sao Paulo,Clay,3,R32,Carlos Berlocq,Guido Pella,0.4284,0.4428,0.43704000000000004,0.4347
2015-02-16,Delray Beach,Hard,3,R32,Ivo Karlovic,Dustin Brown,0.5899,0.7496,0.68572,0.532
2015-02-16,Delray Beach,Hard,3,R32,Adrian Mannarino,Eric Quigley,0.507,0.5246,0.51756,0.5085
2015-02-16,Delray Beach,Hard,3,R32,Denis Kudla,Lukas Lacko,0.4954,0.5482,0.52708,0.5202
2015-02-16,Delray Beach,Hard,3,R16,Donald Young,Alejandro Gonzalez,0.5861,0.6434,0.6204799999999999,0.6044
2015-02-16,Delray Beach,Hard,3,R32,Kevin Anderson,John Patrick Smith,0.6103,0.6934,0.6601600000000001,0.5967
2015-02-16,Marseille,Hard,3,R16,Simone Bolelli,Milos Raonic,0.3394,0.3294,0.33340000000000003,0.3815
2015-02-16,Delray Beach,Hard,3,R32,Thanasi Kokkinakis,Filip Krajinovic,0.4939,0.5528,0.5292399999999999,0.5151
2015-02-16,Delray Beach,Hard,3,R16,Steve Johnson,Andrey Rublev,0.5455,0.6128,0.58588,0.5576
2015-02-16,Delray Beach,Hard,3,R32,Yen Hsun Lu,Sam Groth,0.4544,0.3596,0.39752,0.4515
2015-02-16,Delray Beach,Hard,3,R32,Andrey Rublev,Dudi Sela,0.4066,0.4626,0.4402,0.4635
2015-02-16,Delray Beach,Hard,3,R32,Viktor Troicki,Stephane Robert,0.643,0.6644,0.65584,0.6555
2015-02-16,Delray Beach,Hard,3,R32,Alejandro Gonzalez,Sam Querrey,0.4145,0.2972,0.34412,0.4517
2015-02-16,Delray Beach,Hard,3,R32,Donald Young,Ivan Dodig,0.5387,0.4428,0.48116000000000003,0.5718
2015-02-16,Delray Beach,Hard,3,R32,Tim Smyczek,Stefan Kozlov,0.5804,0.6102,0.5982799999999999,0.5219
2015-02-16,Delray Beach,Hard,3,R32,Bernard Tomic,Malek Jaziri,0.6018,0.5866,0.59268,0.634
2015-02-16,Delray Beach,Hard,3,R32,Yoshihito Nishioka,Igor Sijsling,0.5517,0.51,0.52668,0.5484
2015-02-16,Delray Beach,Hard,3,R32,Marinko Matosevic,John Isner,0.3845,0.2592,0.30932000000000004,0.4128
2015-02-16,Delray Beach,Hard,3,R16,Yen Hsun Lu,Kevin Anderson,0.3693,0.2972,0.32604,0.3865
2015-02-16,Delray Beach,Hard,3,R16,Adrian Mannarino,Denis Kudla,0.573,0.5528,0.5608799999999999,0.5497
2015-02-16,Delray Beach,Hard,3,R32,Steve Johnson,Mikhail Kukushkin,0.5524,0.5482,0.54988,0.5629
2015-02-16,Delray Beach,Hard,3,R32,Alexandr Dolgopolov,Teymuraz Gabashvili,0.5533,0.5482,0.5502400000000001,0.5205
2015-02-16,Delray Beach,Hard,3,QF,Bernard Tomic,Yoshihito Nishioka,0.6097,0.5794,0.59152,0.5883
2015-02-16,Delray Beach,Hard,3,R16,Alexandr Dolgopolov,Tim Smyczek,0.5227,0.5528,0.54076,0.4566
2015-02-16,Delray Beach,Hard,3,R16,Ivo Karlovic,Thanasi Kokkinakis,0.6019,0.6832,0.65068,0.5428
2015-02-16,Delray Beach,Hard,3,SF,Donald Young,Bernard Tomic,0.4796,0.4778,0.47852,0.4776
2015-02-16,Delray Beach,Hard,3,SF,Ivo Karlovic,Adrian Mannarino,0.5508,0.7176,0.65088,0.5074
