sofascore_event_id,tourney_date,surface,winner_name,loser_name,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced
15550626,2026-02-17,Hard,Frances Tiafoe,Rinky Hijikata,6,0,48,34,32,9,1.0,1.0,5,1,59,34,24,15,4.0,4.0
15544175,2026-02-17,Clay,Yannick Hanfmann,Joao Lucas Reis da Silva,6,1,69,50,40,8,2.0,3.0,1,3,79,54,36,9,4.0,6.0
15543160,2026-02-17,Hard,Jiri Lehecka,Jenson Brooksby,5,3,59,42,32,8,4.0,5.0,0,3,63,43,24,9,3.0,5.0
15549219,2026-02-17,Hard,Zhizhen Zhang,Roberto Carballes Baena,10,0,60,41,35,10,1.0,1.0,7,2,54,39,29,7,0.0,2.0
15543160,2026-02-17,Hard,Jiri Lehecka,Jenson Brooksby,5,3,59,42,32,8,4.0,5.0,0,3,63,43,24,9,3.0,5.0
15554636,2026-02-17,Hard,Karen Khachanov,Shintaro Mochizuki,7,2,74,46,35,12,2.0,5.0,6,7,96,52,29,22,6.0,11.0
15540400,2026-02-17,Hard,Sebastian Korda,Mackenzie McDonald,14,0,58,44,38,8,2.0,2.0,2,3,73,47,30,16,1.0,3.0
15543166,2026-02-17,Hard,Marton Fucsovics,Hady Habib,1,2,52,39,26,9,1.0,2.0,1,6,55,30,20,10,2.0,6.0
15543163,2026-02-17,Hard,Stefanos Tsitsipas,Moez Echargui,5,0,54,34,28,13,0.0,0.0,4,1,64,45,31,8,4.0,5.0
15543161,2026-02-17,Hard,Andrey Rublev,Jesper De Jong,4,2,54,34,22,10,2.0,4.0,5,1,59,37,22,9,2.0,6.0
15543162,2026-02-17,Hard,Fabian Marozsan,Ugo Humbert,1,1,39,30,26,6,0.0,0.0,1,2,47,25,14,11,3.0,4.0
15543167,2026-02-17,Hard,Carlos Alcaraz,Arthur Rinderknech,2,1,69,54,46,7,2.0,2.0,6,1,83,58,43,12,5.0,6.0
15543159,2026-02-17,Hard,Zizou Bergs,Giovanni Mpetshi Perricard,17,2,101,61,48,26,1.0,1.0,7,2,89,65,50,13,2.0,3.0
15553837,2026-02-17,Hard,Quentin Halys,Pablo Carreno Busta,14,2,91,48,41,22,2.0,3.0,4,0,94,62,40,18,1.0,4.0
15543163,2026-02-17,Hard,Stefanos Tsitsipas,Moez Echargui,5,0,54,34,28,13,0.0,0.0,4,1,64,45,31,8,4.0,5.0
15543166,2026-02-17,Hard,Marton Fucsovics,Hady Habib,1,2,52,39,26,9,1.0,2.0,1,6,55,30,20,10,2.0,6.0
15544178,2026-02-17,Clay,Damir Dzumhur,Pedro Martinez,1,0,91,65,37,10,4.0,10.0,4,4,81,52,34,14,1.0,5.0
15544179,2026-02-17,Clay,Tomas Martin Etcheverry,Francisco Comesana,6,2,77,52,37,15,2.0,3.0,8,4,70,43,35,13,2.0,3.0
15553837,2026-02-17,Hard,Quentin Halys,Pablo Carreno Busta,14,2,91,48,41,22,2.0,3.0,4,0,94,62,40,18,1.0,4.0
15551464,2026-02-17,Clay,Matteo Berrettini,Tomas Barrios Vera,6,2,75,50,39,17,4.0,4.0,3,0,88,68,43,12,5.0,6.0
15544175,2026-02-17,Clay,Yannick Hanfmann,Joao Lucas Reis da Silva,6,1,69,50,40,8,2.0,3.0,1,3,79,54,36,9,4.0,6.0
15556226,2026-02-17,Clay,Francesco Passaro,Dino Prizmic,3,0,46,28,23,9,2.0,3.0,2,3,63,35,21,13,7.0,9.0
15544183,2026-02-17,Clay,Francisco Cerundolo,Mariano Navone,1,2,68,43,31,12,7.0,7.0,0,2,50,33,22,5,1.0,4.0
15544176,2026-02-17,Clay,Roman Andres Burruchaga,Camilo Ugo Carabelli,5,3,58,40,30,11,3.0,3.0,2,4,56,32,20,14,2.0,3.0
15544174,2026-02-17,Clay,Juan Manuel Cerundolo,Luciano Darderi,4,2,90,68,45,12,5.0,7.0,1,2,76,47,34,11,5.0,8.0
15551465,2026-02-17,Clay,Joao Fonseca,Thiago Monteiro,7,1,60,43,36,10,0.0,0.0,9,2,61,42,30,6,3.0,4.0
15522530,2026-02-18,Clay,Alejandro Tabilo,Francesco Passaro,4,0,78,50,43,15,2.0,3.0,4,1,96,68,43,15,5.0,7.0
15551463,2026-02-18,Clay,Vilius Gaubas,Luis Guto Miguel,0,2,80,61,36,12,1.0,3.0,1,1,84,60,43,10,5.0,8.0
15522202,2026-02-18,Hard,Arthur Fils,Quentin Halys,5,2,62,42,31,14,3.0,3.0,5,1,70,38,23,17,3.0,5.0
15522201,2026-02-18,Hard,Karen Khachanov,Marton Fucsovics,7,1,77,56,47,9,3.0,4.0,6,2,85,53,39,15,3.0,5.0
15522200,2026-02-18,Hard,Jiri Lehecka,Zizou Bergs,9,1,49,28,24,10,2.0,2.0,2,4,35,20,11,3,0.0,4.0
15522201,2026-02-18,Hard,Karen Khachanov,Marton Fucsovics,7,1,77,56,47,9,3.0,4.0,6,2,85,53,39,15,3.0,5.0
15522206,2026-02-18,Hard,Jakub Mensik,Zhizhen Zhang,7,1,47,30,24,12,0.0,0.0,2,3,57,35,22,9,6.0,7.0
15522254,2026-02-18,Hard,Sebastian Korda,Alex Michelsen,10,2,70,44,34,12,3.0,5.0,7,2,85,66,42,9,8.0,12.0
15522518,2026-02-18,Clay,Vit Kopriva,Roman Andres Burruchaga,3,2,59,38,26,14,4.0,4.0,6,2,53,29,19,9,3.0,6.0
15522203,2026-02-18,Hard,Jannik Sinner,Alexei Popyrin,7,0,58,43,34,11,0.0,0.0,4,0,51,33,24,12,1.0,2.0
15522199,2026-02-18,Hard,Carlos Alcaraz,Valentin Royer,4,2,69,56,37,8,3.0,3.0,2,2,63,35,21,12,3.0,6.0
15522528,2026-02-18,Clay,Thiago Agustin Tirante,Francisco Cerundolo,7,0,37,25,19,8,1.0,1.0,0,2,52,31,14,12,6.0,9.0
15522256,2026-02-18,Hard,Coleman Wong,Brandon Nakashima,13,0,64,38,32,14,1.0,2.0,11,0,63,46,33,9,2.0,3.0
15522530,2026-02-18,Clay,Alejandro Tabilo,Francesco Passaro,4,0,78,50,43,15,2.0,3.0,4,1,96,68,43,15,5.0,7.0
15522523,2026-02-18,Clay,Juan Manuel Cerundolo,Yannick Hanfmann,9,3,91,65,42,15,1.0,3.0,6,3,115,72,47,20,6.0,11.0
15522253,2026-02-18,Hard,Flavio Cobolli,Terence Atmane,9,2,67,37,32,15,1.0,2.0,9,4,72,40,28,14,2.0,4.0
15522205,2026-02-18,Hard,Stefanos Tsitsipas,Daniil Medvedev,4,1,60,45,36,8,0.0,0.0,3,4,60,40,27,10,4.0,5.0
15522204,2026-02-18,Hard,Andrey Rublev,Fabian Marozsan,6,0,47,26,22,15,0.0,0.0,4,4,58,32,17,16,2.0,5.0
15540405,2026-02-18,Hard,Tommy Paul,Corentin Moutet,11,2,82,56,45,12,2.0,4.0,4,6,111,74,45,19,12.0,15.0
15522528,2026-02-18,Clay,Thiago Agustin Tirante,Francisco Cerundolo,7,0,37,25,19,8,1.0,1.0,0,2,52,31,14,12,6.0,9.0
15522201,2026-02-18,Hard,Karen Khachanov,Marton Fucsovics,7,1,77,56,47,9,3.0,4.0,6,2,85,53,39,15,3.0,5.0
15522202,2026-02-18,Hard,Arthur Fils,Quentin Halys,5,2,62,42,31,14,3.0,3.0,5,1,70,38,23,17,3.0,5.0
15522200,2026-02-18,Hard,Jiri Lehecka,Zizou Bergs,9,1,49,28,24,10,2.0,2.0,2,4,35,20,11,3,0.0,4.0
15522204,2026-02-18,Hard,Andrey Rublev,Fabian Marozsan,6,0,47,26,22,15,0.0,0.0,4,4,58,32,17,16,2.0,5.0
15522206,2026-02-18,Hard,Jakub Mensik,Zhizhen Zhang,7,1,47,30,24,12,0.0,0.0,2,3,57,35,22,9,6.0,7.0
15522256,2026-02-18,Hard,Coleman Wong,Brandon Nakashima,13,0,64,38,32,14,1.0,2.0,11,0,63,46,33,9,2.0,3.0
15556227,2026-02-18,Clay,Jaime Faria,Sebastian Baez,2,2,54,35,28,8,1.0,2.0,2,5,69,49,29,3,5.0,8.0
15522203,2026-02-18,Hard,Jannik Sinner,Alexei Popyrin,7,0,58,43,34,11,0.0,0.0,4,0,51,33,24,12,1.0,2.0
15522205,2026-02-18,Hard,Stefanos Tsitsipas,Daniil Medvedev,4,1,60,45,36,8,0.0,0.0,3,4,60,40,27,10,4.0,5.0
15556227,2026-02-18,Clay,Jaime Faria,Sebastian Baez,2,2,54,35,28,8,1.0,2.0,2,5,69,49,29,3,5.0,8.0
15522254,2026-02-18,Hard,Sebastian Korda,Alex Michelsen,10,2,70,44,34,12,3.0,5.0,7,2,85,66,42,9,8.0,12.0
15522199,2026-02-18,Hard,Carlos Alcaraz,Valentin Royer,4,2,69,56,37,8,3.0,3.0,2,2,63,35,21,12,3.0,6.0
15551463,2026-02-18,Clay,Vilius Gaubas,Luis Guto Miguel,0,2,80,61,36,12,1.0,3.0,1,1,84,60,43,10,5.0,8.0
15522253,2026-02-18,Hard,Flavio Cobolli,Terence Atmane,9,2,67,37,32,15,1.0,2.0,9,4,72,40,28,14,2.0,4.0
15522523,2026-02-18,Clay,Juan Manuel Cerundolo,Yannick Hanfmann,9,3,91,65,42,15,1.0,3.0,6,3,115,72,47,20,6.0,11.0
15540405,2026-02-18,Hard,Tommy Paul,Corentin Moutet,11,2,82,56,45,12,2.0,4.0,4,6,111,74,45,19,12.0,15.0
15522518,2026-02-18,Clay,Vit Kopriva,Roman Andres Burruchaga,3,2,59,38,26,14,4.0,4.0,6,2,53,29,19,9,3.0,6.0
15522251,2026-02-19,Hard,Tommy Paul,Adam Walton,10,2,69,42,34,16,0.0,1.0,7,0,76,56,33,13,4.0,5.0
15522251,2026-02-19,Hard,Tommy Paul,Adam Walton,10,2,69,42,34,16,0.0,1.0,7,0,76,56,33,13,4.0,5.0
15522198,2026-02-19,Hard,Jakub Mensik,Jannik Sinner,11,4,85,60,49,9,3.0,5.0,6,1,90,57,41,21,2.0,4.0
15522261,2026-02-19,Hard,Frances Tiafoe,Zachary Svajda,5,3,91,58,45,19,3.0,4.0,14,4,111,70,50,22,3.0,5.0
15522197,2026-02-19,Hard,Carlos Alcaraz,Karen Khachanov,8,2,91,64,49,18,2.0,2.0,4,2,111,78,55,18,6.0,8.0
15522521,2026-02-19,Clay,Tomas Martin Etcheverry,Vilius Gaubas,7,0,66,46,32,12,0.0,2.0,1,3,74,60,36,5,2.0,5.0
15522524,2026-02-19,Clay,Jaime Faria,Damir Dzumhur,2,2,65,39,32,16,1.0,2.0,1,2,74,50,33,13,5.0,7.0
15522210,2026-02-19,Hard,Arthur Fils,Jiri Lehecka,3,0,67,47,32,8,4.0,6.0,2,2,68,45,23,9,5.0,10.0
15522208,2026-02-19,Hard,Andrey Rublev,Stefanos Tsitsipas,5,2,71,43,34,16,5.0,5.0,8,1,61,39,31,9,0.0,2.0
15522261,2026-02-19,Hard,Frances Tiafoe,Zachary Svajda,5,3,91,58,45,19,3.0,4.0,14,4,111,70,50,22,3.0,5.0
15522210,2026-02-19,Hard,Arthur Fils,Jiri Lehecka,3,0,67,47,32,8,4.0,6.0,2,2,68,45,23,9,5.0,10.0
15522250,2026-02-19,Hard,Casper Ruud,Marcos Giron,20,0,105,74,54,19,2.0,3.0,9,2,94,63,48,20,3.0,3.0
15522198,2026-02-19,Hard,Jakub Mensik,Jannik Sinner,11,4,85,60,49,9,3.0,5.0,6,1,90,57,41,21,2.0,4.0
15522197,2026-02-19,Hard,Carlos Alcaraz,Karen Khachanov,8,2,91,64,49,18,2.0,2.0,4,2,111,78,55,18,6.0,8.0
15522208,2026-02-19,Hard,Andrey Rublev,Stefanos Tsitsipas,5,2,71,43,34,16,5.0,5.0,8,1,61,39,31,9,0.0,2.0
15522524,2026-02-19,Clay,Jaime Faria,Damir Dzumhur,2,2,65,39,32,16,1.0,2.0,1,2,74,50,33,13,5.0,7.0
15522250,2026-02-19,Hard,Casper Ruud,Marcos Giron,20,0,105,74,54,19,2.0,3.0,9,2,94,63,48,20,3.0,3.0
15522521,2026-02-19,Clay,Tomas Martin Etcheverry,Vilius Gaubas,7,0,66,46,32,12,0.0,2.0,1,3,74,60,36,5,2.0,5.0
15522249,2026-02-20,Hard,Flavio Cobolli,Coleman Wong,11,0,92,53,43,26,1.0,2.0,15,2,105,64,43,24,3.0,6.0
15522255,2026-02-20,Hard,Learner Tien,Frances Tiafoe,13,3,97,64,44,13,5.0,8.0,11,1,98,64,42,17,1.0,6.0
15522255,2026-02-20,Hard,Learner Tien,Frances Tiafoe,13,3,97,64,44,13,5.0,8.0,11,1,98,64,42,17,1.0,6.0
15522207,2026-02-20,Hard,Carlos Alcaraz,Andrey Rublev,3,2,96,65,40,15,8.0,11.0,1,1,78,47,29,13,5.0,9.0
15522252,2026-02-20,Hard,Taylor Fritz,Rafael Jodar,15,0,68,49,41,8,2.0,2.0,3,0,94,67,41,15,4.0,6.0
15522533,2026-02-20,Clay,Vit Kopriva,Juan Manuel Cerundolo,6,4,54,37,32,8,0.0,0.0,3,4,74,50,32,12,6.0,6.0
15522526,2026-02-20,Clay,Tomas Martin Etcheverry,Jaime Faria,9,1,73,50,40,10,4.0,4.0,9,2,67,42,31,13,1.0,2.0
15522209,2026-02-20,Hard,Arthur Fils,Jakub Mensik,5,1,81,54,39,16,6.0,7.0,8,5,63,37,30,13,2.0,3.0
15522522,2026-02-20,Clay,Ignacio Buse,Matteo Berrettini,3,1,78,52,38,16,3.0,5.0,9,2,83,56,41,11,3.0,6.0
15522207,2026-02-20,Hard,Carlos Alcaraz,Andrey Rublev,3,2,96,65,40,15,8.0,11.0,1,1,78,47,29,13,5.0,9.0
15522258,2026-02-20,Hard,Sebastian Korda,Casper Ruud,10,3,81,47,34,20,3.0,3.0,3,1,92,59,37,15,3.0,7.0
15522249,2026-02-20,Hard,Flavio Cobolli,Coleman Wong,11,0,92,53,43,26,1.0,2.0,15,2,105,64,43,24,3.0,6.0
15522522,2026-02-20,Clay,Ignacio Buse,Matteo Berrettini,3,1,78,52,38,16,3.0,5.0,9,2,83,56,41,11,3.0,6.0
15522252,2026-02-20,Hard,Taylor Fritz,Rafael Jodar,15,0,68,49,41,8,2.0,2.0,3,0,94,67,41,15,4.0,6.0
15522520,2026-02-20,Clay,Matteo Berrettini,Dusan Lajovic,7,3,78,55,43,10,4.0,6.0,6,0,89,64,41,13,4.0,7.0
15522525,2026-02-20,Clay,Ignacio Buse,Joao Fonseca,8,5,96,61,47,19,4.0,4.0,2,3,90,56,41,19,4.0,5.0
15522209,2026-02-20,Hard,Arthur Fils,Jakub Mensik,5,1,81,54,39,16,6.0,7.0,8,5,63,37,30,13,2.0,3.0
15522525,2026-02-20,Clay,Ignacio Buse,Joao Fonseca,8,5,96,61,47,19,4.0,4.0,2,3,90,56,41,19,4.0,5.0
15522526,2026-02-20,Clay,Tomas Martin Etcheverry,Jaime Faria,9,1,73,50,40,10,4.0,4.0,9,2,67,42,31,13,1.0,2.0
15522258,2026-02-20,Hard,Sebastian Korda,Casper Ruud,10,3,81,47,34,20,3.0,3.0,3,1,92,59,37,15,3.0,7.0
15522533,2026-02-20,Clay,Vit Kopriva,Juan Manuel Cerundolo,6,4,54,37,32,8,0.0,0.0,3,4,74,50,32,12,6.0,6.0
15522520,2026-02-20,Clay,Matteo Berrettini,Dusan Lajovic,7,3,78,55,43,10,4.0,6.0,6,0,89,64,41,13,4.0,7.0
15591963,2026-02-21,Clay,Alex Barrena,Daniel Antonio Nunez,1,3,49,24,19,14,4.0,4.0,0,2,57,28,14,13,5.0,10.0
15591965,2026-02-21,Clay,Dino Prizmic,Gustavo Heide,5,4,69,43,32,14,1.0,2.0,2,6,63,39,27,7,4.0,6.0
15591964,2026-02-21,Clay,Vilius Gaubas,Joao Lucas Reis da Silva,5,0,61,39,27,11,2.0,3.0,2,1,43,27,12,10,1.0,5.0
15591957,2026-02-21,Clay,Daniel Elahi Galan,Facundo Mena,4,7,74,44,37,17,0.0,1.0,5,3,83,55,41,15,2.0,3.0
15591962,2026-02-21,Clay,Hugo Dellien,Benjamin Torrealba,0,0,40,27,19,8,1.0,2.0,0,4,45,22,10,6,5.0,9.0
15594165,2026-02-21,Clay,Henrique Rocha,Orlando Luz,3,3,56,38,29,13,2.0,2.0,1,3,51,30,21,8,2.0,4.0
15588992,2026-02-21,Hard,Pablo Carreno Busta,Botic Van de Zandschulp,5,3,55,36,26,12,2.0,3.0,6,5,45,26,17,7,2.0,4.0
15588985,2026-02-21,Hard,Otto Virtanen,Aleksandar Vukic,10,1,41,28,21,11,0.0,0.0,5,5,62,38,25,8,3.0,7.0
15591958,2026-02-21,Clay,Andrea Pellegrino,Nicolas Villalon Valdes,3,2,57,43,35,7,1.0,1.0,5,2,58,37,25,10,0.0,2.0
15588987,2026-02-21,Hard,Alexander Shevchenko,Nikoloz Basilashvili,11,2,72,50,42,11,3.0,3.0,14,3,57,33,29,14,1.0,2.0
15522262,2026-02-21,Hard,Sebastian Korda,Flavio Cobolli,12,0,49,32,27,14,0.0,0.0,5,1,66,38,27,11,2.0,5.0
15591966,2026-02-21,Clay,Adolfo Daniel Vallejo,Thiago Monteiro,12,5,93,55,42,21,1.0,2.0,8,4,108,69,45,19,6.0,9.0
15594165,2026-02-21,Clay,Henrique Rocha,Orlando Luz,3,3,56,38,29,13,2.0,2.0,1,3,51,30,21,8,2.0,4.0
15591957,2026-02-21,Clay,Daniel Elahi Galan,Facundo Mena,4,7,74,44,37,17,0.0,1.0,5,3,83,55,41,15,2.0,3.0
15591965,2026-02-21,Clay,Dino Prizmic,Gustavo Heide,5,4,69,43,32,14,1.0,2.0,2,6,63,39,27,7,4.0,6.0
15591966,2026-02-21,Clay,Adolfo Daniel Vallejo,Thiago Monteiro,12,5,93,55,42,21,1.0,2.0,8,4,108,69,45,19,6.0,9.0
15588988,2026-02-21,Hard,Quentin Halys,Christopher O'Connell,10,3,56,28,24,16,1.0,2.0,8,0,52,35,24,7,2.0,3.0
15591865,2026-02-21,Hard,Elias Ymer,Mackenzie McDonald,15,5,133,83,60,22,9.0,12.0,9,1,106,66,43,25,2.0,5.0
15591958,2026-02-21,Clay,Andrea Pellegrino,Nicolas Villalon Valdes,3,2,57,43,35,7,1.0,1.0,5,2,58,37,25,10,0.0,2.0
15591864,2026-02-21,Hard,Sho Shimabukuro,Rafael De Alba,6,0,41,18,17,16,0.0,0.0,1,3,49,30,17,6,4.0,5.0
15591861,2026-02-21,Hard,Rinky Hijikata,Alan Magadan,3,1,79,46,32,19,5.0,7.0,4,2,64,42,26,10,4.0,5.0
15591962,2026-02-21,Clay,Hugo Dellien,Benjamin Torrealba,0,0,40,27,19,8,1.0,2.0,0,4,45,22,10,6,5.0,9.0
15591964,2026-02-21,Clay,Vilius Gaubas,Joao Lucas Reis da Silva,5,0,61,39,27,11,2.0,3.0,2,1,43,27,12,10,1.0,5.0
15522221,2026-02-21,Hard,Carlos Alcaraz,Arthur Fils,5,1,33,27,24,4,0.0,0.0,0,0,43,31,14,5,1.0,6.0
15588986,2026-02-21,Hard,Jan-Lennard Struff,Abdulrahman AL Janahi,6,0,28,14,14,10,0.0,0.0,0,3,38,23,7,6,0.0,6.0
15522259,2026-02-21,Hard,Tommy Paul,Taylor Fritz,6,0,56,41,34,7,3.0,3.0,10,3,71,54,34,6,6.0,8.0
15588989,2026-02-21,Hard,Jan Choinski,Jesper De Jong,8,1,56,31,26,16,0.0,0.0,6,4,61,36,26,9,1.0,4.0
15522527,2026-02-21,Clay,Alejandro Tabilo,Thiago Agustin Tirante,7,3,97,65,53,17,0.0,2.0,12,1,106,65,44,21,4.0,8.0
15588990,2026-02-21,Hard,Giovanni Mpetshi Perricard,Shintaro Mochizuki,20,2,59,45,38,8,1.0,1.0,4,4,57,30,26,11,2.0,4.0
15522259,2026-02-21,Hard,Tommy Paul,Taylor Fritz,6,0,56,41,34,7,3.0,3.0,10,3,71,54,34,6,6.0,8.0
15588989,2026-02-21,Hard,Jan Choinski,Jesper De Jong,8,1,56,31,26,16,0.0,0.0,6,4,61,36,26,9,1.0,4.0
15588985,2026-02-21,Hard,Otto Virtanen,Aleksandar Vukic,10,1,41,28,21,11,0.0,0.0,5,5,62,38,25,8,3.0,7.0
15588987,2026-02-21,Hard,Alexander Shevchenko,Nikoloz Basilashvili,11,2,72,50,42,11,3.0,3.0,14,3,57,33,29,14,1.0,2.0
15588991,2026-02-21,Hard,Luca Nardi,Marco Trungelliti,8,7,86,50,38,14,2.0,4.0,8,7,96,50,35,21,5.0,8.0
15588986,2026-02-21,Hard,Jan-Lennard Struff,Abdulrahman AL Janahi,6,0,28,14,14,10,0.0,0.0,0,3,38,23,7,6,0.0,6.0
15588988,2026-02-21,Hard,Quentin Halys,Christopher O'Connell,10,3,56,28,24,16,1.0,2.0,8,0,52,35,24,7,2.0,3.0
15588992,2026-02-21,Hard,Pablo Carreno Busta,Botic Van de Zandschulp,5,3,55,36,26,12,2.0,3.0,6,5,45,26,17,7,2.0,4.0
15522221,2026-02-21,Hard,Carlos Alcaraz,Arthur Fils,5,1,33,27,24,4,0.0,0.0,0,0,43,31,14,5,1.0,6.0
15588991,2026-02-21,Hard,Luca Nardi,Marco Trungelliti,8,7,86,50,38,14,2.0,4.0,8,7,96,50,35,21,5.0,8.0
15522262,2026-02-21,Hard,Sebastian Korda,Flavio Cobolli,12,0,49,32,27,14,0.0,0.0,5,1,66,38,27,11,2.0,5.0
15591864,2026-02-21,Hard,Sho Shimabukuro,Rafael De Alba,6,0,41,18,17,16,0.0,0.0,1,3,49,30,17,6,4.0,5.0
15522527,2026-02-21,Clay,Alejandro Tabilo,Thiago Agustin Tirante,7,3,97,65,53,17,0.0,2.0,12,1,106,65,44,21,4.0,8.0
15591963,2026-02-21,Clay,Alex Barrena,Daniel Antonio Nunez,1,3,49,24,19,14,4.0,4.0,0,2,57,28,14,13,5.0,10.0
15588990,2026-02-21,Hard,Giovanni Mpetshi Perricard,Shintaro Mochizuki,20,2,59,45,38,8,1.0,1.0,4,4,57,30,26,11,2.0,4.0
15588988,2026-02-21,Hard,Quentin Halys,Christopher O'Connell,10,3,56,28,24,16,1.0,2.0,8,0,52,35,24,7,2.0,3.0
15591865,2026-02-21,Hard,Elias Ymer,Mackenzie McDonald,15,5,133,83,60,22,9.0,12.0,9,1,106,66,43,25,2.0,5.0
15591861,2026-02-21,Hard,Rinky Hijikata,Alan Magadan,3,1,79,46,32,19,5.0,7.0,4,2,64,42,26,10,4.0,5.0
15595449,2026-02-22,Clay,Andrea Pellegrino,Daniel Elahi Galan,5,6,106,60,46,22,4.0,7.0,9,5,133,75,54,23,3.0,8.0
15593499,2026-02-22,Hard,Pablo Carreno Busta,Luca Nardi,3,0,110,70,51,18,3.0,6.0,10,3,135,81,53,24,8.0,13.0
15593184,2026-02-22,Hard,Otto Virtanen,Jan-Lennard Struff,20,4,88,55,50,20,1.0,1.0,13,4,111,68,50,25,6.0,7.0
15595449,2026-02-22,Clay,Andrea Pellegrino,Daniel Elahi Galan,5,6,106,60,46,22,4.0,7.0,9,5,133,75,54,23,3.0,8.0
15593563,2026-02-22,Hard,Quentin Halys,Alexander Shevchenko,15,5,77,51,40,17,0.0,0.0,8,1,79,48,35,20,2.0,3.0
15522531,2026-02-22,Clay,Alejandro Tabilo,Ignacio Buse,2,0,44,28,24,10,1.0,1.0,5,3,53,33,20,8,3.0,6.0
15522532,2026-02-22,Clay,Tomas Martin Etcheverry,Vit Kopriva,9,2,107,62,52,25,0.0,1.0,8,3,118,75,59,22,4.0,4.0
15594810,2026-02-22,Clay,Alex Barrena,Vilius Gaubas,2,2,44,22,18,16,2.0,2.0,2,2,47,31,19,5,3.0,6.0
15522519,2026-02-22,Clay,Tomas Martin Etcheverry,Alejandro Tabilo,14,4,105,67,48,16,5.0,8.0,11,0,107,71,50,17,6.0,8.0
15595448,2026-02-22,Clay,Adolfo Daniel Vallejo,Henrique Rocha,0,1,55,37,29,8,3.0,3.0,0,5,58,33,20,11,3.0,6.0
15594981,2026-02-22,Clay,Dino Prizmic,Hugo Dellien,3,2,72,47,35,15,2.0,4.0,0,2,70,46,32,12,2.0,6.0
15594981,2026-02-22,Clay,Dino Prizmic,Hugo Dellien,3,2,72,47,35,15,2.0,4.0,0,2,70,46,32,12,2.0,6.0
15594810,2026-02-22,Clay,Alex Barrena,Vilius Gaubas,2,2,44,22,18,16,2.0,2.0,2,2,47,31,19,5,3.0,6.0
15522263,2026-02-22,Hard,Sebastian Korda,Tommy Paul,9,2,60,40,33,9,3.0,4.0,5,2,58,39,26,7,2.0,4.0
15592767,2026-02-22,Hard,Giovanni Mpetshi Perricard,Jan Choinski,19,1,81,52,46,20,0.0,1.0,9,0,92,72,57,8,1.0,2.0
15595448,2026-02-22,Clay,Adolfo Daniel Vallejo,Henrique Rocha,0,1,55,37,29,8,3.0,3.0,0,5,58,33,20,11,3.0,6.0
15591866,2026-02-22,Hard,Zachary Svajda,Andres Martin,2,0,31,17,14,11,0.0,0.0,0,1,34,24,7,2,0.0,6.0
15593563,2026-02-22,Hard,Quentin Halys,Alexander Shevchenko,15,5,77,51,40,17,0.0,0.0,8,1,79,48,35,20,2.0,3.0
15591862,2026-02-22,Hard,Yibing Wu,Juan Pablo Ficovich,2,2,39,32,27,3,2.0,2.0,1,1,42,25,9,9,2.0,7.0
15591860,2026-02-22,Hard,Nicolas Mejia,Bernard Tomic,5,0,30,22,19,5,0.0,0.0,1,0,26,19,13,0,0.0,3.0
15522257,2026-02-22,Hard,Tommy Paul,Learner Tien,15,2,114,72,52,21,6.0,7.0,5,2,96,51,40,20,3.0,4.0
15591863,2026-02-22,Hard,Coleman Wong,Alex Hernandez,13,0,58,36,30,11,3.0,3.0,0,1,42,34,21,3,3.0,4.0
15592767,2026-02-22,Hard,Giovanni Mpetshi Perricard,Jan Choinski,19,1,81,52,46,20,0.0,1.0,9,0,92,72,57,8,1.0,2.0
15593184,2026-02-22,Hard,Otto Virtanen,Jan-Lennard Struff,20,4,88,55,50,20,1.0,1.0,13,4,111,68,50,25,6.0,7.0
15593499,2026-02-22,Hard,Pablo Carreno Busta,Luca Nardi,3,0,110,70,51,18,3.0,6.0,10,3,135,81,53,24,8.0,13.0
15522532,2026-02-22,Clay,Tomas Martin Etcheverry,Vit Kopriva,9,2,107,62,52,25,0.0,1.0,8,3,118,75,59,22,4.0,4.0
15522531,2026-02-22,Clay,Alejandro Tabilo,Ignacio Buse,2,0,44,28,24,10,1.0,1.0,5,3,53,33,20,8,3.0,6.0
15591867,2026-02-22,Hard,Patrick Kypson,Stefan Kozlov,4,1,58,34,26,15,2.0,2.0,1,4,70,40,28,8,3.0,6.0
15522257,2026-02-22,Hard,Tommy Paul,Learner Tien,15,2,114,72,52,21,6.0,7.0,5,2,96,51,40,20,3.0,4.0
15591863,2026-02-22,Hard,Coleman Wong,Alex Hernandez,13,0,58,36,30,11,3.0,3.0,0,1,42,34,21,3,3.0,4.0
15522263,2026-02-22,Hard,Sebastian Korda,Tommy Paul,9,2,60,40,33,9,3.0,4.0,5,2,58,39,26,7,2.0,4.0
15522519,2026-02-22,Clay,Tomas Martin Etcheverry,Alejandro Tabilo,14,4,105,67,48,16,5.0,8.0,11,0,107,71,50,17,6.0,8.0
15591867,2026-02-22,Hard,Patrick Kypson,Stefan Kozlov,4,1,58,34,26,15,2.0,2.0,1,4,70,40,28,8,3.0,6.0
15591860,2026-02-22,Hard,Nicolas Mejia,Bernard Tomic,5,0,30,22,19,5,0.0,0.0,1,0,26,19,13,0,0.0,3.0
